t,gt_x,gt_y,gt_yaw,slam_x,slam_y,slam_yaw
35.0,0.749365906940757,0.3535000002926468,1.414604262590098e-08,8.784025113181362e-09,2.6808658130347e-20,6.1039715640487874e-12
35.1,0.749365906940757,0.3535000002926468,1.414604262590098e-08,8.784025113181607e-09,2.6808658130348477e-20,6.103971560884172e-12
35.2,0.749365906940757,0.3535000002926468,1.414604262590098e-08,8.784025113181579e-09,2.680865813034829e-20,6.103971557996248e-12
35.300000000000004,0.749365906940757,0.3535000002926468,1.414604262590098e-08,8.78402511318179e-09,2.680865813034959e-20,6.103971555287014e-12
35.400000000000006,0.749365906940757,0.3535000002926468,1.414604262590098e-08,8.784025113181895e-09,2.6808658130350165e-20,6.103971552779533e-12
35.5,0.749365906940757,0.3535000002926468,1.414604262590098e-08,8.784025113181921e-09,2.6808658130350358e-20,6.103971550767786e-12
35.6,0.749365906940757,0.3535000002926468,1.414604262590098e-08,8.784025113181961e-09,2.6808658130350608e-20,6.103971547689635e-12
35.7,0.749365906940757,0.3535000002926468,1.414604262590098e-08,8.784025113182341e-09,2.6808658130352943e-20,6.10397154438668e-12
35.800000000000004,0.749365906940757,0.3535000002926468,1.414604262590098e-08,8.784025113182437e-09,2.6808658130353593e-20,6.103971542236585e-12
35.900000000000006,0.749365906940757,0.3535000002926468,1.414604262590098e-08,8.784025113182525e-09,2.680865813035409e-20,6.1039715399481484e-12
36.0,0.749365906940757,0.3535000002926468,1.414604262590098e-08,8.784025113182431e-09,2.6808658130353527e-20,6.103971536881527e-12
36.1,0.749365906940757,0.3535000002926468,1.414604262590098e-08,8.784025113182502e-09,2.680865813035393e-20,6.1039715345066256e-12
36.2,0.749365906940757,0.3535000002926468,1.414604262590098e-08,8.784025113182593e-09,2.680865813035452e-20,6.1039715319415e-12
36.300000000000004,0.749365906940757,0.3535000002926468,1.414604262590098e-08,8.784025113182507e-09,2.6808658130353975e-20,6.103971530114209e-12
36.400000000000006,0.749365906940757,0.3535000002926468,1.414604262590098e-08,8.784025113182517e-09,2.6808658130354e-20,6.103971528090932e-12
36.5,0.749365906940757,0.3535000002926468,1.414604262590098e-08,8.78402511318254e-09,2.6808658130354107e-20,6.103971525254886e-12
36.6,0.749365906940757,0.3535000002926468,1.414604262590098e-08,8.78402511318264e-09,2.6808658130354724e-20,6.10397152260906e-12
36.7,0.749365906940757,0.3535000002926468,1.414604262590098e-08,8.784025113182719e-09,2.6808658130355206e-20,6.103971520303326e-12
36.800000000000004,0.749365906940757,0.3535000002926468,1.414604262590098e-08,8.78402511318276e-09,2.6808658130355492e-20,6.103971517645972e-12
36.900000000000006,0.749365906940757,0.3535000002926468,1.414604262590098e-08,8.784025113182977e-09,2.680865813035682e-20,6.103971514417952e-12
37.0,0.749365906940757,0.3535000002926468,1.414604262590098e-08,8.784025113183051e-09,2.6808658130357258e-20,6.10397151180095e-12
37.1,0.749365906940757,0.3535000002926468,1.414604262590098e-08,8.784025113183008e-09,2.6808658130357032e-20,6.103971509322286e-12
37.2,0.749365906940757,0.3535000002926468,1.414604262590098e-08,8.784025113183053e-09,2.6808658130357366e-20,6.10397150660729e-12
37.300000000000004,0.749365906940757,0.3535000002926468,1.414604262590098e-08,8.784025113183109e-09,2.6808658130357673e-20,6.103971503753955e-12
37.400000000000006,0.749365906940757,0.3535000002926468,1.414604262590098e-08,8.784025113183174e-09,2.6808658130358086e-20,6.103971500687334e-12
37.5,0.749365906940757,0.3535000002926468,1.414604262590098e-08,8.784025113183306e-09,2.6808658130358793e-20,6.103971497851285e-12
37.6,0.749365906940757,0.3535000002926468,1.414604262590098e-08,8.784025113183294e-09,2.6808658130358748e-20,6.103971494980648e-12
37.7,0.749365906940757,0.3535000002926468,1.414604262590098e-08,8.784025113183437e-09,2.6808658130359623e-20,6.103971491925554e-12
37.800000000000004,0.749365906940757,0.3535000002926468,1.414604262590098e-08,8.784025113183605e-09,2.6808658130360622e-20,6.103971488789762e-12
37.900000000000006,0.749365906940757,0.3535000002926468,1.414604262590098e-08,8.784025113183768e-09,2.680865813036156e-20,6.103971486593554e-12
38.0,0.749365906940757,0.3535000002926468,1.414604262590098e-08,8.784025113183996e-09,2.6808658130363e-20,6.103971483405882e-12
38.1,0.749365906940757,0.3535000002926468,1.414604262590098e-08,8.784025113184191e-09,2.680865813036421e-20,6.103971480558307e-12
38.2,0.749365906940757,0.3535000002926468,1.414604262590098e-08,8.78402511318439e-09,2.6808658130365434e-20,6.103971477641556e-12
38.300000000000004,0.749365906940757,0.3535000002926468,1.414604262590098e-08,8.784025113184628e-09,2.680865813036694e-20,6.103971475255125e-12
38.400000000000006,0.749365906940757,0.3535000002926468,1.414604262590098e-08,8.784025113184825e-09,2.680865813036813e-20,6.103971473600764e-12
38.5,0.749365906940757,0.3535000002926468,1.414604262590098e-08,8.784025113185101e-09,2.6808658130369873e-20,6.1039714710702236e-12
38.6,0.749365906940757,0.3535000002926468,1.414604262590098e-08,8.784025113185379e-09,2.6808658130371525e-20,6.1039714675136305e-12
38.7,0.749365906940757,0.3535000002926468,1.414604262590098e-08,8.784025113185419e-09,2.6808658130371754e-20,6.1039714647525145e-12
38.800000000000004,0.749365906940757,0.3535000002926468,1.414604262590098e-08,8.784025113185534e-09,2.6808658130372428e-20,6.103971462585129e-12
38.900000000000006,0.749365906940757,0.3535000002926468,1.414604262590098e-08,8.7840251131857e-09,2.6808658130373433e-20,6.103971459599209e-12
39.0,0.749365906940757,0.3535000002926468,1.414604262590098e-08,8.784025113185869e-09,2.6808658130374513e-20,6.103971456717047e-12
39.1,0.749365906940757,0.3535000002926468,1.414604262590098e-08,8.784025113185951e-09,2.680865813037514e-20,6.10397145374842e-12
39.2,0.749365906940757,0.3535000002926468,1.414604262590098e-08,8.784025113186135e-09,2.680865813037621e-20,6.103971450762501e-12
39.300000000000004,0.749365906940757,0.3535000002926468,1.414604262590098e-08,8.784025113186125e-09,2.6808658130376168e-20,6.103971447453781e-12
39.400000000000006,0.749365906940757,0.3535000002926468,1.414604262590098e-08,8.784025113186163e-09,2.6808658130376367e-20,6.103971444709962e-12
39.5,0.7486426735411079,0.3534998841154227,0.0005382921313103064,-0.00038034457578348764,-5.4384932612891466e-08,0.0002859705583810539
39.6,0.7412737180344507,0.35347802025933617,0.006151722941291001,-0.007635783697450156,-2.208016898737356e-05,0.0058563394160419
39.7,0.7293034918228558,0.353351766915204,0.015238092289204318,-0.01926550026241503,-0.00014196889682466533,0.014767682773299245
39.800000000000004,0.7147286228337599,0.35305161793622103,0.026146744987606267,-0.033642544988427794,-0.00043336582376222207,0.025658228185662317
39.900000000000006,0.6955186459366063,0.35240901629286897,0.04131635025190608,-0.05035913377274421,-0.0009711135101357781,0.038871216844200515
40.0,0.6781299013354185,0.35156439898337694,0.05640853712998965,-0.06773238191779984,-0.0017746460568653203,0.05383702277651401
40.1,0.6615424191394158,0.35049607205252364,0.07300660535515346,-0.08414416659259775,-0.0027889880070083362,0.07001345447630425
40.2,0.6463850457381215,0.34926150276345636,0.09021031281437965,-0.09985809394053842,-0.004028813522362587,0.08778067302084054
40.300000000000004,0.6301368009255929,0.3476387000713926,0.10943683545052936,-0.1159676780661595,-0.005602453907755197,0.10704906097852739
40.400000000000006,0.6138438245896427,0.3456829051372746,0.13035492610223978,-0.1322582612377303,-0.00752229018917108,0.12798186694792094
40.5,0.5981991729315292,0.34346576151498887,0.1520600984563076,-0.14782939594731515,-0.009695782597988487,0.14969993112174934
40.6,0.583228265167351,0.34100625513002725,0.17469684425490312,-0.16286926977355742,-0.012136570547111059,0.17245881459731027
40.7,0.5693471322211547,0.33839013323636674,0.19893127570601266,-0.17665441235907042,-0.01470701919629278,0.19668586393278958
40.800000000000004,0.5567488070298404,0.3356975262812141,0.2233841821334256,-0.18942938570986634,-0.017415496852343792,0.2216512556876032
40.900000000000006,0.5455898482614197,0.3330203616516366,0.2489887843020817,-0.2005992233734599,-0.02008020565679503,0.2474717455109084
41.0,0.5360821193257918,0.3304617820570859,0.2796762322903866,-0.20938905370641486,-0.022422525989759752,0.2751481022129611
41.1,0.5303309334448435,0.32873409747699467,0.30610683217605755,-0.21590293475746944,-0.024361773048464843,0.3050235209346289
41.2,0.5248144566774499,0.3268999369058535,0.3390388362367678,-0.22117086579717002,-0.02611034550112391,0.3375268621311276
41.300000000000004,0.5204502032154665,0.32528030393919855,0.3782577545663414,-0.22502844150520765,-0.027532419373996773,0.3726460268053102
41.400000000000006,0.5178561043983292,0.3242081769709462,0.41001707736246035,-0.22781484350395903,-0.028679799350500843,0.40992970578332927
41.5,0.515389631443816,0.32308519912606026,0.4552241252850004,-0.22981096273713858,-0.029589038341250304,0.44948167960177193
41.6,0.5148938018928914,0.3228425315995475,0.4974745837265075,-0.2301567691403779,-0.02975516767307301,0.4996368403556932
41.7,0.5149019433891799,0.32284684803876423,0.5424118100391311,-0.22978072732436763,-0.029545503429729305,0.5362313307326771
41.800000000000004,0.5140193315468126,0.322292899364433,0.5879646572726754,-0.23027173598842807,-0.0298572620322616,0.5850565334947935
41.900000000000006,0.5133768155027513,0.3218543389823161,0.6357149041288204,-0.2306309280878331,-0.03010389776859373,0.634931616315264
42.0,0.5135239534028512,0.3219851354088145,0.6912052784160608,-0.23020908457411818,-0.029771521870232416,0.6858481161676541
42.1,0.5145883420926497,0.32292895054732207,0.7431239746039598,-0.22893588043715896,-0.028666135645433858,0.7382051369027458
42.2,0.5162803060252411,0.32457684774407514,0.7931544746585801,-0.22682233485445832,-0.02663115534168959,0.7920913993191281
42.300000000000004,0.5192449282313234,0.3277848086748551,0.8517887251498795,-0.22374649906891994,-0.02332916377179204,0.8474888778392289
42.400000000000006,0.5227759387139589,0.33206677180249833,0.9074657902853209,-0.2199325458557477,-0.018744456166785172,0.9043449724373948
42.5,0.5265080045702256,0.3371468986005227,0.964562279756467,-0.21587637232015608,-0.013265654094962684,0.9621008387260488
42.6,0.5307271708884672,0.34367830836386015,1.0265011631765952,-0.21169590728555154,-0.006867981997796794,1.020175386434095
42.7,0.5345735062080654,0.3504493042458889,1.0798510235576382,-0.2072597450537844,0.0008685132396412017,1.0788544727611022
42.800000000000004,0.5376299287688568,0.3565442828672956,1.137019267147211,-0.20371949187971014,0.007926354138056696,1.139157668713867
42.900000000000006,0.5393715784731271,0.3606437020121396,1.2013556802281822,-0.20178574760486012,0.012474256322152205,1.2017734049588178
43.0,0.5416940972580174,0.367321581764023,1.2616448574956238,-0.19935596282371124,0.019465969022237607,1.263038871769574
43.1,0.5452304924750788,0.37992904624828017,1.3281833448752638,-0.19617321187962888,0.03067824319616139,1.3218926154430217
43.2,0.5481564125009424,0.3933244673537213,1.3817802706411537,-0.1930308871590682,0.044738382342896156,1.378287361270795
43.300000000000004,0.5507028078783873,0.40902571557946654,1.4369835601649605,-0.19043920538721454,0.06030707109407356,1.4324235881643936
43.400000000000006,0.552586436847401,0.4259304873989102,1.4803840154887526,-0.18846193322607227,0.07765214602893021,1.4789736944113567
43.5,0.5539208170274629,0.4440494440261407,1.5120742010487522,-0.1871194250184262,0.09583592298525324,1.5127908958528593
43.6,0.554760111954109,0.46141089507589933,1.5314715103897967,-0.18627014542186238,0.11422164249360388,1.5347210414184767
43.7,0.5553874116965387,0.48151711436631844,1.5478843128784727,-0.18572499340976895,0.133686028673711,1.550729186259962
43.800000000000004,0.5557053902804107,0.5020629814331437,1.5612503331509318,-0.18547400883399817,0.1544282366601304,1.5652086150010305
43.900000000000006,0.555844916244413,0.5233052177324207,1.5655738873727298,-0.18543504300984617,0.17583585637503205,1.571018597099864
44.0,0.5559913703462693,0.5446217898742104,1.5612389072449888,-0.18541293280324153,0.19793625716783203,1.5673738227678489
44.1,0.5563608389953039,0.5676072209946037,1.5468269755138209,-0.185202424019093,0.22051381531735478,1.5540492234916798
44.2,0.5572411130662491,0.5925518599149461,1.5228427053220155,-0.18458151206213977,0.24360188303786812,1.5323724441656401
44.300000000000004,0.5587140856127726,0.6158568994030885,1.491225559206776,-0.18338065573485984,0.2664750243265721,1.5024356392789349
44.400000000000006,0.5606058742672925,0.6354709616915807,1.4568477749308162,-0.18146257419385034,0.288616256003438,1.4644455336837126
44.5,0.5633170507502065,0.6552933783163646,1.410609614776357,-0.1789385772243793,0.30821594718890105,1.418519003206909
44.6,0.5664180223267905,0.6717956011602009,1.3580598160150483,-0.1759993557254427,0.32457835763464044,1.3655056419336733
44.7,0.5701814454172732,0.686985351774742,1.2960710872346348,-0.17266831308507183,0.3385968387104505,1.307242878734304
44.800000000000004,0.5740732726210026,0.6993121229072835,1.232284991254033,-0.16909115709655856,0.35043266953678964,1.2449190741190221
44.900000000000006,0.5779079627602205,0.7091858781838785,1.1665561601929217,-0.16552188009816077,0.36000500799274904,1.1798342513458098
45.0,0.5816808443231064,0.7172456102534486,1.0978473019596977,-0.16149769089040894,0.36880818181662683,1.100336358310797
45.1,0.584571799183905,0.7224885601418521,1.0357367080609876,-0.159255668099959,0.3729472921609834,1.0467345506570536
45.2,0.5871783269309632,0.7265626191957806,0.9658348296003761,-0.15700675118065685,0.37657551370692405,0.9793582806611176
45.300000000000004,0.5887992609255015,0.7287502510950508,0.8986911263565587,-0.15559597057041066,0.37855064569333063,0.9113859570052911
45.400000000000006,0.5891979262630086,0.729226225853587,0.8325336343362172,-0.15539423078417533,0.3788181326446537,0.8429410728242245
45.5,0.5883948005215308,0.7283994360785832,0.767425394401236,-0.15652175769670681,0.37764983741605335,0.7754626138826826
45.6,0.5863624368203836,0.7265616872409483,0.7031888895305691,-0.15896826924823682,0.37542010457807296,0.708917701364934
45.7,0.5824336305741209,0.723458115537668,0.6346332343812829,-0.16301120208085199,0.3721886910739443,0.6439237780579294
45.800000000000004,0.5769305841174657,0.7196597748795085,0.5730952681736541,-0.1688992937250348,0.3680669811065654,0.580635790764814
45.900000000000006,0.5699402741733527,0.7154378450112316,0.5133373099295861,-0.17621782651764353,0.3635861793651113,0.5204308216554939
46.0,0.5617844637723536,0.7111237436837919,0.45979325549661915,-0.18513399083894821,0.35882111704066033,0.46360954224730355
46.1,0.5520865612018826,0.7066385908114979,0.4061345102028192,-0.19512329522016275,0.354164423822257,0.4101485888909183
46.2,0.5411493108836313,0.7022704597866694,0.35330614691796003,-0.20589805102032152,0.3498069327468021,0.3594298595723302
46.300000000000004,0.5308091354632596,0.6987074862052273,0.3095352442426267,-0.2172710940768792,0.3458407146790663,0.3124197262743477
46.400000000000006,0.5195606982363287,0.6953701222070545,0.26581958033367015,-0.22893209117283517,0.34235589074482625,0.2684151810013964
46.5,0.5085487943999423,0.692625576960405,0.2207613494567891,-0.23896048198694922,0.33980799936003675,0.22879310034627912
46.6,0.5005212343366764,0.6909561758067186,0.18790060430289346,-0.24818049574675663,0.33783880854420106,0.19208609639385685
46.7,0.4917437970564193,0.6894378993126363,0.15374584229561258,-0.2568725490856449,0.336298876155641,0.1589547803258042
46.800000000000004,0.48424806290403777,0.6883763726885211,0.1269711212430355,-0.26537685761266117,0.33506796189883803,0.1291080590329256
46.900000000000006,0.47552637093650163,0.6873812060499724,0.09966053970960798,-0.2738645761170983,0.33408090501240667,0.102953415883046
47.0,0.4674320722730682,0.6866627932301348,0.07681103772724633,-0.28197330980323,0.33333790391717655,0.08023665771966045
47.1,0.45970808073446334,0.6861396052773778,0.05833719670622626,-0.28996738763476104,0.33277603170481573,0.06085158104645336
47.2,0.45162326450622947,0.68573069434306,0.04236542677055503,-0.2982215472896235,0.33234258737262906,0.04446028379404313
47.300000000000004,0.4439283403065942,0.6854548696314833,0.02916366853926517,-0.30621171239324657,0.3320442566544669,0.030613702542552097
47.400000000000006,0.43630223005458063,0.6852717427399586,0.018597963430828115,-0.31385381575586924,0.331852202168603,0.019890753870863375
47.5,0.42930474001727403,0.6851673193750003,0.011084816837201401,-0.3211662670530689,0.3317374334986803,0.011840411689806978
47.6,0.42212817982147716,0.6851100710735241,0.0047280606741757995,-0.3284323451317506,0.3316758915944471,0.0052899184266999525
47.7,0.4142267890553806,0.6850946310068725,-0.0007968254800662487,-0.33567674279308346,0.3316573234847355,1.2730974293147786e-05
47.800000000000004,0.4079578818164334,0.6851092145950265,-0.003804180998696545,-0.344255449411065,0.3316767165480439,-0.004195122857932772
47.900000000000006,0.4030352257941537,0.6851316116849785,-0.004875590067619916,-0.34821572735865036,0.33169547557185364,-0.0048922448146902385
48.0,0.4030139487949607,0.685131715327017,-0.004875590036188507,-0.3483073730240824,0.3316959239284621,-0.004892244814680396
48.1,0.4030139487949607,0.685131715327017,-0.004875590036188507,-0.3483073730240824,0.3316959239284621,-0.004892244814680396
48.2,0.4030139487949607,0.685131715327017,-0.004875590036188507,-0.3483073730240824,0.3316959239284621,-0.004892244814680396
48.300000000000004,0.4030139487949607,0.685131715327017,-0.004875590036188507,-0.3483073730240824,0.3316959239284621,-0.004892244814680396
48.400000000000006,0.4030139487949607,0.685131715327017,-0.004875590036188507,-0.3483073730240824,0.3316959239284621,-0.004892244814680396
48.5,0.4030139487949607,0.685131715327017,-0.004875590036188507,-0.3483073730240824,0.3316959239284621,-0.004892244814680396
48.6,0.4030139487949607,0.685131715327017,-0.004875590036188507,-0.3483073730240824,0.3316959239284621,-0.004892244814680396
48.7,0.4030139487949607,0.685131715327017,-0.004875590036188507,-0.3483073730240824,0.3316959239284621,-0.004892244814680396
48.800000000000004,0.4030139487949607,0.685131715327017,-0.004875590036188507,-0.3483073730240824,0.3316959239284621,-0.004892244814680396
48.900000000000006,0.4030139487949607,0.685131715327017,-0.004875590036188507,-0.3483073730240824,0.3316959239284621,-0.004892244814680396
49.0,0.4030139487949607,0.685131715327017,-0.004875590036188507,-0.3483073730240824,0.3316959239284621,-0.004892244814680396
49.1,0.4030139487949607,0.685131715327017,-0.004875590036188507,-0.3483073730240824,0.3316959239284621,-0.004892244814680396
49.2,0.4030139487949607,0.685131715327017,-0.004875590036188507,-0.3483073730240824,0.3316959239284621,-0.004892244814680396
49.300000000000004,0.4030139487949607,0.685131715327017,-0.004875590036188507,-0.3483073730240824,0.3316959239284621,-0.004892244814680396
49.400000000000006,0.4030139487949607,0.685131715327017,-0.004875590036188507,-0.3483073730240824,0.3316959239284621,-0.004892244814680396
49.5,0.4030139487949607,0.685131715327017,-0.004875590036188507,-0.3483073730240824,0.3316959239284621,-0.004892244814680396
49.6,0.4030139487949607,0.685131715327017,-0.004875590036188507,-0.3483073730240824,0.3316959239284621,-0.004892244814680396
49.7,0.4030139487949607,0.685131715327017,-0.004875590036188507,-0.3483073730240824,0.3316959239284621,-0.004892244814680396
49.800000000000004,0.4030139487949607,0.685131715327017,-0.004875590036188507,-0.3483073730240824,0.3316959239284621,-0.004892244814680396
49.900000000000006,0.4030139487949607,0.685131715327017,-0.004875590036188507,-0.3483073730240824,0.3316959239284621,-0.004892244814680396
50.0,0.4030139487949607,0.685131715327017,-0.004875590036188507,-0.3483073730240824,0.3316959239284621,-0.004892244814680396
50.1,0.4030139487949607,0.685131715327017,-0.004875590036188507,-0.3483073730240824,0.3316959239284621,-0.004892244814680396
50.2,0.4030139487949607,0.685131715327017,-0.004875590036188507,-0.3483073730240824,0.3316959239284621,-0.004892244814680396
50.300000000000004,0.4030139487949607,0.685131715327017,-0.004875590036188507,-0.3483073730240824,0.3316959239284621,-0.004892244814680396
50.400000000000006,0.4030139487949607,0.685131715327017,-0.004875590036188507,-0.3483073730240824,0.3316959239284621,-0.004892244814680396
50.5,0.4030139487949607,0.685131715327017,-0.004875590036188507,-0.3483073730240824,0.3316959239284621,-0.004892244814680396
50.6,0.4030139487949607,0.685131715327017,-0.004875590036188507,-0.3483073730240824,0.3316959239284621,-0.004892244814680396
50.7,0.4030139487949607,0.685131715327017,-0.004875590036188507,-0.3483073730240824,0.3316959239284621,-0.004892244814680396
50.800000000000004,0.4030139487949607,0.685131715327017,-0.004875590036188507,-0.3483073730240824,0.3316959239284621,-0.004892244814680396
50.900000000000006,0.4030139487949607,0.685131715327017,-0.004875590036188507,-0.3483073730240824,0.3316959239284621,-0.004892244814680396
51.0,0.4030139487949607,0.685131715327017,-0.004875590036188507,-0.3483073730240824,0.3316959239284621,-0.004892244814680396
51.1,0.4030139487949607,0.685131715327017,-0.004875590036188507,-0.3483073730240824,0.3316959239284621,-0.004892244814680396
51.2,0.4030139487949607,0.685131715327017,-0.004875590036188507,-0.3483073730240824,0.3316959239284621,-0.004892244814680396
51.300000000000004,0.4030139487949607,0.685131715327017,-0.004875590036188507,-0.3483073730240824,0.3316959239284621,-0.004892244814680396
51.400000000000006,0.4030139487949607,0.685131715327017,-0.004875590036188507,-0.3483073730240824,0.3316959239284621,-0.004892244814680396
51.5,0.4030139487949607,0.685131715327017,-0.004875590036188507,-0.3483073730240824,0.3316959239284621,-0.004892244814680396
51.6,0.4030139487949607,0.685131715327017,-0.004875590036188507,-0.3483073730240824,0.3316959239284621,-0.004892244814680396
51.7,0.4030139487949607,0.685131715327017,-0.004875590036188507,-0.3483073730240824,0.3316959239284621,-0.004892244814680396
51.800000000000004,0.4030139487949607,0.685131715327017,-0.004875590036188507,-0.3483073730240824,0.3316959239284621,-0.004892244814680396
51.900000000000006,0.4030139487949607,0.685131715327017,-0.004875590036188507,-0.3483073730240824,0.3316959239284621,-0.004892244814680396
52.0,0.4030139487949607,0.685131715327017,-0.004875590036188507,-0.3483073730240824,0.3316959239284621,-0.004892244814680396
52.1,0.4030139487949607,0.685131715327017,-0.004875590036188507,-0.3483073730240824,0.3316959239284621,-0.004892244814680396
52.2,0.4030139487949607,0.685131715327017,-0.004875590036188507,-0.3483073730240824,0.3316959239284621,-0.004892244814680396
52.300000000000004,0.4030139487949607,0.685131715327017,-0.004875590036188507,-0.3483073730240824,0.3316959239284621,-0.004892244814680396
52.400000000000006,0.4030139487949607,0.685131715327017,-0.004875590036188507,-0.3483073730240824,0.3316959239284621,-0.004892244814680396
52.5,0.4030139487949607,0.685131715327017,-0.004875590036188507,-0.3483073730240824,0.3316959239284621,-0.004892244814680396
52.6,0.4030139487949607,0.685131715327017,-0.004875590036188507,-0.3483073730240824,0.3316959239284621,-0.004892244814680396
52.7,0.4030139487949607,0.685131715327017,-0.004875590036188507,-0.3483073730240824,0.3316959239284621,-0.004892244814680396
52.800000000000004,0.4030139487949607,0.685131715327017,-0.004875590036188507,-0.3483073730240824,0.3316959239284621,-0.004892244814680396
52.900000000000006,0.4030139487949607,0.685131715327017,-0.004875590036188507,-0.3483073730240824,0.3316959239284621,-0.004892244814680396
53.0,0.4030139487949607,0.685131715327017,-0.004875590036188507,-0.3483073730240824,0.3316959239284621,-0.004892244814680396
53.1,0.4030139487949607,0.685131715327017,-0.004875590036188507,-0.3483073730240824,0.3316959239284621,-0.004892244814680396
53.2,0.4030139487949607,0.685131715327017,-0.004875590036188507,-0.3483073730240824,0.3316959239284621,-0.004892244814680396
53.300000000000004,0.4030139487949607,0.685131715327017,-0.004875590036188507,-0.3483073730240824,0.3316959239284621,-0.004892244814680396
53.400000000000006,0.4030139487949607,0.685131715327017,-0.004875590036188507,-0.3483073730240824,0.3316959239284621,-0.004892244814680396
53.5,0.4030139487949607,0.685131715327017,-0.004875590036188507,-0.3483073730240824,0.3316959239284621,-0.004892244814680396
53.6,0.4030139487949607,0.685131715327017,-0.004875590036188507,-0.3483073730240824,0.3316959239284621,-0.004892244814680396
53.7,0.4030139487949607,0.685131715327017,-0.004875590036188507,-0.3483073730240824,0.3316959239284621,-0.004892244814680396
53.800000000000004,0.4030139487949607,0.685131715327017,-0.004875590036188507,-0.3483073730240824,0.3316959239284621,-0.004892244814680396
53.900000000000006,0.4030139487949607,0.685131715327017,-0.004875590036188507,-0.3483073730240824,0.3316959239284621,-0.004892244814680396
54.0,0.4030139487949607,0.685131715327017,-0.004875590036188507,-0.3483073730240824,0.3316959239284621,-0.004892244814680396
54.1,0.4030139487949607,0.685131715327017,-0.004875590036188507,-0.3483073730240824,0.3316959239284621,-0.004892244814680396
54.2,0.4030139487949607,0.685131715327017,-0.004875590036188507,-0.3483073730240824,0.3316959239284621,-0.004892244814680396
54.300000000000004,0.4030139487949607,0.685131715327017,-0.004875590036188507,-0.3483073730240824,0.3316959239284621,-0.004892244814680396
54.400000000000006,0.4030139487949607,0.685131715327017,-0.004875590036188507,-0.3483073730240824,0.3316959239284621,-0.004892244814680396
54.5,0.4030139487949607,0.685131715327017,-0.004875590036188507,-0.3483073730240824,0.3316959239284621,-0.004892244814680396
54.6,0.4030139487949607,0.685131715327017,-0.004875590036188507,-0.3483073730240824,0.3316959239284621,-0.004892244814680396
54.7,0.4030139487949607,0.685131715327017,-0.004875590036188507,-0.3483073730240824,0.3316959239284621,-0.004892244814680396
54.800000000000004,0.4030139487949607,0.685131715327017,-0.004875590036188507,-0.3483073730240824,0.3316959239284621,-0.004892244814680396
54.900000000000006,0.4030139487949607,0.685131715327017,-0.004875590036188507,-0.3483073730240824,0.3316959239284621,-0.004892244814680396
55.0,0.4030139487949607,0.685131715327017,-0.004875590036188507,-0.3483073730240824,0.3316959239284621,-0.004892244814680396
55.1,0.4030139487949607,0.685131715327017,-0.004875590036188507,-0.3483073730240824,0.3316959239284621,-0.004892244814680396
55.2,0.4030139487949607,0.685131715327017,-0.004875590036188507,-0.3483073730240824,0.3316959239284621,-0.004892244814680396
55.300000000000004,0.4030139487949607,0.685131715327017,-0.004875590036188507,-0.3483073730240824,0.3316959239284621,-0.004892244814680396
55.400000000000006,0.4030139487949607,0.685131715327017,-0.004875590036188507,-0.3483073730240824,0.3316959239284621,-0.004892244814680396
55.5,0.4030139487949607,0.685131715327017,-0.004875590036188507,-0.3483073730240824,0.3316959239284621,-0.004892244814680396
